fecha,tienda,producto,precio_unitario,cantidad
2025-04-20,Nelson-Lamb,Portátil,1309.75,4
2024-10-12,"Stevens, Scott and Lopez",Tablet,85.55,3
2025-03-09,Bradley-Todd,Móvil,1904.78,3
2024-08-16,"Prince, Wilcox and Robertson",Accesorio,424.41,2
2024-07-14,"Davis, Holden and Woods",Móvil,200.47,1
2025-05-21,Green and Sons,Portátil,1340.76,5
2024-11-23,Finley-Turner,Móvil,1214.63,2
2025-03-04,Green LLC,Móvil,402.65,5
2025-02-21,Contreras Group,Móvil,1456.31,1
2024-10-03,Parks-Leblanc,Accesorio,760.38,2
2025-05-03,Vaughn-Fowler,Accesorio,1240.66,4
2025-05-23,Mendez-Robinson,Móvil,1091.32,3
2024-07-31,Gibson PLC,Accesorio,1812.75,2
2024-10-27,"Dunn, Ruiz and Medina",Tablet,1372.7,5
2025-02-11,Gill Ltd,Accesorio,950.28,3
2025-03-16,Fox PLC,Accesorio,1030.67,4
2025-02-25,Stark Inc,Móvil,1642.94,5
2024-07-05,"Leach, Harris and Herrera",Móvil,1752.35,1
2024-08-12,"Ramos, Frazier and Love",Accesorio,1754.53,5
2024-12-08,"Griffin, Brown and Anderson",Portátil,1437.23,5
2024-11-12,"Brown, Ford and Roman",Portátil,605.87,2
2025-03-04,Scott-Smith,Tablet,926.17,5
2024-08-31,Williams LLC,Móvil,1670.54,1
2025-02-24,"Mcknight, Michael and Jones",Móvil,1642.57,3
2025-05-20,Mitchell and Sons,Portátil,859.05,4
2025-03-21,"Good, Brewer and Fisher",Tablet,509.77,1
2025-06-11,West-Stark,Tablet,487.85,3
2024-10-29,Vega Ltd,Portátil,1686.39,3
2025-04-29,Valdez LLC,Móvil,318.32,3
2024-07-26,"Long, Anderson and Irwin",Accesorio,1407.34,2
2025-04-14,Good Group,Accesorio,924.77,1
2025-02-14,"Coleman, Gray and Hall",Portátil,87.06,2
2024-11-28,Hill Ltd,Móvil,1120.17,5
2025-03-20,Pacheco Group,Accesorio,266.81,3
2025-01-24,Allen Inc,Móvil,637.24,1
2024-07-19,Griffin Ltd,Móvil,868.66,5
2025-02-25,Sanchez Inc,Accesorio,172.47,4
2024-11-07,Fernandez Inc,Portátil,1282.31,5
2024-08-03,Young-Hendricks,Móvil,1451.16,3
2025-01-09,"Harper, Chambers and Flores",Accesorio,53.05,3
2024-10-01,Odom PLC,Móvil,1162.79,2
2024-09-01,Hill-Hawkins,Portátil,1070.79,3
2025-01-15,"Buck, Garrett and Simmons",Portátil,1909.14,5
2024-12-11,David-Powers,Portátil,811.38,4
2025-03-27,Horton-Russell,Portátil,1289.56,3
2024-09-30,Webster Group,Tablet,1507.27,3
2024-09-09,Turner Ltd,Portátil,722.36,1
2024-08-04,Melendez-Hart,Tablet,310.15,3
2025-06-02,"Moreno, Price and Scott",Tablet,1636.34,2
2024-10-11,Nielsen LLC,Accesorio,1962.6,4
2024-07-16,"Calderon, Williams and Bennett",Móvil,1632.42,1
2025-01-20,Russo and Sons,Accesorio,122.12,2
2025-04-03,"Ramsey, Hansen and Mendoza",Portátil,1592.66,1
2025-04-27,Turner-Stout,Tablet,1870.07,5
2024-08-29,Hayden Inc,Accesorio,1978.79,5
2025-03-13,Rocha-Dominguez,Accesorio,543.96,2
2025-02-25,Herman-Arnold,Tablet,746.1,1
2025-03-23,Owens-Wong,Tablet,582.77,3
2024-10-03,Hunt-Crawford,Accesorio,1784.5,4
2024-07-19,"Harrison, Franco and Rocha",Accesorio,711.12,2
2024-10-26,Williams-Shields,Accesorio,1399.53,3
2025-03-11,Green PLC,Tablet,1612.24,4
2025-01-10,Phillips-Gonzalez,Portátil,889.68,2
2024-09-05,"Whitaker, Porter and Pena",Tablet,676.36,1
2025-02-18,Hines-Burns,Tablet,1338.79,3
2025-03-04,"Henry, Jackson and Norton",Accesorio,1225.11,4
2024-08-13,"Payne, White and Preston",Móvil,1395.04,3
2025-06-10,Warren Inc,Accesorio,132.59,3
2025-05-24,"Williams, Smith and Taylor",Accesorio,585.38,1
2025-01-29,Mann Inc,Portátil,1358.81,4
2024-09-01,Brooks-Williamson,Tablet,1050.52,2
2025-02-12,"Durham, Hopkins and Smith",Portátil,328.42,5
2024-12-24,Smith-Moreno,Accesorio,117.86,1
2024-09-21,Smith-Li,Móvil,1568.1,3
2025-02-14,Rodriguez Inc,Tablet,796.57,5
2024-12-21,Lee PLC,Portátil,1229.93,4
2024-09-13,Adams-Sanders,Tablet,775.43,1
2024-10-27,Stevens-Sanchez,Móvil,1082.45,4
2025-02-23,Sutton-Abbott,Tablet,1316.64,2
2025-02-07,"Malone, Davis and Gray",Portátil,100.53,2
2025-01-01,Walsh Ltd,Accesorio,1059.6,5
2024-08-14,Bruce-Newman,Portátil,560.46,3
2024-10-12,Jacobson Inc,Accesorio,468.41,5
2024-09-05,"Clay, Alvarez and Williams",Tablet,1403.26,4
2024-07-10,Lam-Elliott,Móvil,289.14,1
2024-06-25,Smith-Clark,Accesorio,386.68,4
2024-08-04,"Nicholson, Hickman and Evans",Portátil,1630.5,3
2025-01-05,"Davenport, Price and Mosley",Tablet,1433.6,5
2024-10-12,"Taylor, Hinton and Ramsey",Tablet,1788.1,2
2024-12-13,Brown-Kim,Móvil,1597.71,5
2025-04-15,Jacobs-Austin,Móvil,286.66,2
2025-01-16,Johnson-Nelson,Móvil,511.64,4
2025-06-11,Perez-Tran,Portátil,753.75,5
2024-10-28,Frazier Ltd,Tablet,961.44,5
2024-10-30,"Phillips, Wright and Jones",Móvil,1243.3,1
2024-09-19,Dawson-Walters,Portátil,653.12,4
2025-03-10,Ward-Davis,Accesorio,1549.87,5
2025-05-24,Ward-Nelson,Portátil,294.39,3
2024-07-31,Jordan PLC,Portátil,927.45,5
2025-01-02,Garcia-Davis,Tablet,300.25,5
2025-01-01,"George, Nguyen and Cruz",Móvil,1547.17,2
2024-09-27,Maxwell-Hardy,Accesorio,1030.58,1
2025-01-03,Armstrong and Sons,Portátil,1060.3,3
2025-02-18,Taylor LLC,Móvil,365.84,2
2024-09-19,Brown Group,Tablet,1897.59,5
2024-09-22,Washington-Jones,Tablet,1699.57,3
2024-09-13,Le Group,Móvil,1288.36,5
2025-01-16,Ellis and Sons,Tablet,294.08,3
2024-10-02,Cook-Oliver,Portátil,1030.02,2
2025-04-03,Alexander-Jordan,Móvil,383.84,5
2025-04-10,"Mccann, Taylor and Flores",Tablet,1692.93,5
2025-05-25,Mendoza and Sons,Portátil,1659.21,1
2025-06-01,Carter-Neal,Portátil,138.65,5
2024-12-09,"Casey, Nguyen and Ramirez",Tablet,1319.7,5
2025-03-27,Wilson-Elliott,Accesorio,1255.31,1
2025-01-15,"White, Saunders and Johnson",Accesorio,1783.54,5
2025-03-06,"Clark, Salinas and Guerra",Tablet,1301.72,3
2024-07-08,Chambers-Taylor,Accesorio,527.51,4
2024-10-01,Hopkins-Espinoza,Tablet,934.41,1
2025-03-28,Cole PLC,Móvil,907.23,4
2024-12-05,Ferguson-Mclean,Accesorio,447.84,5
2025-04-27,Stephens-Gibbs,Móvil,659.54,3
2024-10-22,"Wheeler, Rocha and Rodriguez",Tablet,1951.98,2
2024-09-11,"Kelly, Holland and Williams",Tablet,1054.21,1
2025-06-08,"Lucas, Rasmussen and Rivera",Tablet,521.39,1
2025-03-31,Smith LLC,Tablet,926.71,2
2024-09-02,"Stone, Carpenter and Johnston",Portátil,148.68,4
2024-11-23,Ford-Frazier,Accesorio,534.13,2
2025-02-20,Cooper Inc,Tablet,1870.82,3
2024-12-06,Perry-Nixon,Móvil,1538.09,4
2024-07-25,"Thomas, Collins and Gibson",Accesorio,1022.58,3
2024-08-27,Bailey-Davis,Accesorio,95.19,4
2025-03-04,Flores-Evans,Accesorio,1935.04,2
2025-04-05,Johnson LLC,Tablet,144.88,3
2025-02-05,"Marsh, Spears and Yang",Accesorio,1215.16,4
2024-12-18,"Moore, Castro and Mullen",Tablet,1096.55,1
2024-09-05,Soto-Lopez,Accesorio,311.17,3
2025-02-08,Johnson-Mendez,Tablet,1539.52,3
2024-08-24,"Jordan, Smith and Lewis",Portátil,831.13,5
2024-09-22,"Stokes, Brown and Garcia",Móvil,756.92,3
2025-04-28,Diaz and Sons,Portátil,803.38,4
2024-11-27,Lambert-Burns,Tablet,1659.36,5
2025-06-01,Harper-Carr,Portátil,300.89,1
2025-01-13,Bell-Ellis,Accesorio,777.74,3
2024-08-15,"Mccarthy, Evans and Mendez",Tablet,1522.18,2
2024-07-14,Edwards and Sons,Accesorio,1025.15,1
2024-10-02,Brooks and Sons,Portátil,317.22,3
2024-12-16,Carlson-Andrews,Accesorio,1062.7,2
2024-11-14,Reid-Steele,Móvil,689.53,5
2025-02-04,Peters Group,Tablet,366.88,5
2024-09-26,Edwards Group,Tablet,1207.76,5
2025-01-25,Crane-Washington,Accesorio,1432.04,3
2024-08-23,Maynard-Wagner,Accesorio,1640.71,3
2024-12-11,"Vasquez, Mckinney and Wallace",Tablet,1363.92,4
2024-08-13,"Johnson, Juarez and Carter",Tablet,1603.67,1
2024-09-21,"Roberts, Norman and Cunningham",Accesorio,567.78,5
2025-03-22,Dunn-Wilson,Móvil,1456.73,5
2024-07-24,"Morrow, Richardson and Carson",Accesorio,382.5,5
2024-06-28,"Alexander, Robinson and Coleman",Accesorio,338.16,2
2025-03-09,"Potter, Evans and Kidd",Portátil,1166.51,1
2024-11-24,Atkins-Miller,Móvil,86.93,3
2025-04-25,Rowe and Sons,Accesorio,345.29,2
2024-08-28,"Matthews, Bell and Page",Accesorio,1028.55,5
2025-01-30,Jensen and Sons,Accesorio,1751.99,1
2025-04-06,Hudson PLC,Móvil,1061.43,5
2024-09-23,"Jackson, Werner and Carter",Tablet,1996.34,4
2025-01-08,"Duke, Shelton and Davis",Accesorio,661.82,2
2025-05-31,Sellers-Riddle,Accesorio,1828.64,3
2025-04-26,Miles and Sons,Tablet,1367.94,3
2024-09-12,"Morris, Wright and Bridges",Accesorio,424.92,2
2024-11-03,Ray LLC,Tablet,1138.27,2
2025-01-28,Hayes-Schultz,Tablet,1553.79,2
2025-05-01,Powell Ltd,Accesorio,668.23,3
2024-09-22,Gibson-Freeman,Tablet,611.19,5
2025-01-11,"Davis, Stanton and Reid",Accesorio,1796.73,4
2025-02-23,Flynn Group,Tablet,1911.49,2
2024-08-31,Summers-Simpson,Tablet,132.03,1
2024-10-09,Morgan-Lane,Tablet,1851.82,3
2025-01-06,Kramer-Shannon,Accesorio,467.27,5
2025-03-18,Garcia Group,Tablet,1869.4,3
2024-06-18,Alexander Inc,Móvil,262.99,5
2025-06-11,Harris-Barker,Móvil,522.79,5
2024-07-31,"Turner, Baxter and Mcdowell",Móvil,1293.99,1
2024-07-17,Wright-Watson,Portátil,855.94,4
2025-05-09,Williams Ltd,Portátil,1378.32,2
2024-10-02,"Fischer, Patterson and Davis",Portátil,1930.81,2
2024-07-17,Woods and Sons,Accesorio,1323.14,4
2025-01-16,"Frazier, Smith and Dominguez",Accesorio,1318.55,3
2025-04-08,Benson-Woods,Tablet,606.56,1
2024-09-04,Cross Inc,Portátil,1321.98,2
2024-07-20,Ibarra-Taylor,Portátil,1830.8,2
2025-03-23,May Ltd,Accesorio,1770.38,2
2024-08-04,"Elliott, Bishop and Martin",Portátil,1994.49,4
2024-10-19,Fuller and Sons,Accesorio,413.31,3
2025-05-15,"Parks, Heath and Miller",Portátil,68.07,5
2024-07-19,Lawrence Group,Portátil,1860.49,3
2024-10-19,Edwards-Taylor,Tablet,935.98,5
2024-09-22,Wright PLC,Accesorio,1784.06,2
2025-01-18,"Mitchell, Pugh and Johnson",Accesorio,582.03,1
2025-04-19,Harris-Lawson,Tablet,366.86,4
2024-08-21,Phillips-Brown,Tablet,1451.27,1
2025-05-07,Simpson Inc,Tablet,1592.0,5
2024-09-09,"Wheeler, Rice and Levine",Móvil,392.22,4
2025-06-09,Anderson-Valencia,Accesorio,1054.8,1
2025-01-07,Payne-Thompson,Accesorio,1355.05,2
2024-12-02,Smith Inc,Móvil,981.04,2
2024-06-18,Williams Inc,Portátil,558.53,2
2025-05-26,Hunter-Fuller,Accesorio,1519.83,3
2024-12-13,Henderson-Morales,Tablet,1185.8,5
2025-02-02,"Jensen, Ramirez and Collins",Portátil,560.03,3
2024-12-17,Mccann and Sons,Móvil,171.14,1
2024-12-26,Willis-Hines,Accesorio,648.27,4
2025-02-05,"Jones, Hale and Blair",Tablet,1396.07,3
2025-04-18,Sanchez Group,Tablet,1248.52,2
2024-07-25,"Lynch, Parker and Harmon",Móvil,982.45,4
2025-03-11,Smith and Sons,Tablet,860.9,5
2025-02-24,Crawford LLC,Accesorio,1526.83,2
2024-12-21,"Green, Watson and Brady",Móvil,1376.67,5
2025-04-28,"Tanner, Wise and Johnson",Portátil,1074.74,5
2025-04-04,Warren-Baker,Tablet,202.3,5
2025-06-04,"Jones, Gibson and Ward",Portátil,170.43,5
2024-12-12,"Jackson, Moore and Ayala",Móvil,1166.77,2
2025-05-06,"Sharp, Perez and Hicks",Móvil,689.83,5
2024-06-29,Sanchez Group,Accesorio,276.67,2
2024-10-24,White Inc,Accesorio,227.34,5
2025-01-01,"Yang, Barnes and Morris",Accesorio,1626.95,4
2024-11-12,"Flores, Mckenzie and Duncan",Móvil,1050.83,4
2024-07-26,"Winters, White and Brock",Portátil,1139.65,3
2025-06-07,Jones-Marshall,Portátil,822.1,1
2024-09-24,Murphy-Tran,Móvil,1177.71,1
2024-06-15,Carter LLC,Accesorio,721.83,1
2025-03-10,Marshall PLC,Portátil,1872.44,1
2025-06-03,Oconnor PLC,Accesorio,111.88,4
2025-03-18,Hernandez Group,Móvil,1549.5,4
2024-06-21,"Reed, Franco and Wiley",Tablet,1986.07,4
2025-05-27,Blake Group,Accesorio,1745.76,4
2025-04-19,"Parker, Harris and Bird",Accesorio,206.49,5
2024-11-13,Kaufman and Sons,Móvil,1324.39,3
2025-02-28,Williams and Sons,Portátil,398.02,5
2025-05-07,"Gutierrez, Huang and Ellis",Accesorio,1081.24,2
2025-03-13,"Davis, Anderson and Wilkins",Portátil,1524.55,3
2024-07-10,"Brown, Bates and Anderson",Accesorio,1363.32,5
2024-09-27,Howe-Long,Accesorio,1087.27,2
2025-04-13,Stewart-Nelson,Móvil,948.22,2
2024-07-10,Taylor PLC,Tablet,417.54,1
2024-07-22,Martin Group,Portátil,1628.48,4
2024-10-05,Herrera and Sons,Portátil,519.3,1
2024-11-25,Baker-Wilson,Portátil,1208.19,4
2024-08-09,"Torres, Bush and Morrison",Portátil,527.23,1
2024-08-30,Hernandez-Dawson,Accesorio,905.98,5
2025-06-02,Palmer-Byrd,Móvil,1521.05,1
2024-09-16,Johnson Group,Móvil,1032.6,3
2025-04-21,"Adkins, Wright and Murray",Móvil,1640.78,5
2025-04-03,Martinez Inc,Tablet,1176.08,3
2025-04-12,Anderson Group,Móvil,638.44,2
2024-10-27,"Pace, Miller and Willis",Móvil,856.44,3
2025-05-14,Johnson Inc,Portátil,1135.6,5
2024-08-24,"Ramos, Anderson and Stein",Móvil,1270.69,4
2025-04-12,Martinez-Dunlap,Accesorio,141.42,3
2024-07-01,"Hamilton, Ramsey and Crawford",Accesorio,1582.32,3
2024-10-31,Thompson-Lewis,Accesorio,846.11,3
2024-08-20,Griffin-Hernandez,Accesorio,408.56,5
2025-01-23,"Sanchez, Phillips and Jenkins",Accesorio,519.89,2
2024-12-31,Miller Group,Tablet,1722.21,2
2024-08-02,Day PLC,Accesorio,1833.75,5
2024-09-12,"Norton, Mayo and Casey",Accesorio,1937.18,5
2024-10-22,"Harrington, Cooper and Cunningham",Móvil,807.42,3
2024-10-08,White-Flores,Móvil,694.01,1
2024-09-01,Brown-Frey,Accesorio,1701.91,1
2024-12-23,"Key, Dickson and Garcia",Móvil,150.5,4
2025-02-08,Ferguson-Moody,Portátil,1753.56,2
2025-03-09,Johnston Group,Móvil,984.82,3
2024-10-20,Thompson PLC,Tablet,1916.19,1
2024-10-07,"Wolfe, Sloan and Johnson",Móvil,1877.46,1
2025-02-24,"Elliott, Hart and Lopez",Accesorio,1833.16,5
2025-06-09,Weaver-Thompson,Móvil,823.43,2
2024-06-26,Hall and Sons,Tablet,1562.25,4
2024-06-20,Smith-Hardin,Accesorio,1090.62,3
2024-08-25,Peterson and Sons,Tablet,560.05,5
2025-05-15,Brown-Hernandez,Accesorio,958.71,4
2025-02-25,Schroeder PLC,Tablet,1832.94,3
2025-04-24,Brooks Ltd,Tablet,857.16,5
2024-11-04,Rogers LLC,Móvil,1495.44,1
2024-08-01,Oconnor Group,Tablet,1128.96,5
2025-03-29,Banks-Thompson,Accesorio,625.62,2
2025-06-02,"Preston, Austin and Kelly",Tablet,498.54,5
2025-02-11,Gray Ltd,Móvil,1023.64,3
2025-02-19,Thompson Inc,Tablet,1538.55,4
2025-05-26,"Myers, Gamble and Sanford",Accesorio,948.62,3
2024-06-24,"Flores, Lamb and Carr",Móvil,322.92,5
2025-02-02,Zuniga and Sons,Accesorio,408.89,5
2024-10-12,Young LLC,Portátil,1071.69,1
2024-08-13,Underwood Ltd,Portátil,1540.46,4
2025-02-01,Griffin-Baker,Móvil,1692.96,2
2024-09-12,Bell Inc,Portátil,1428.98,1
2025-03-03,Cruz Ltd,Móvil,1036.18,3
2024-11-13,Wilkerson Group,Portátil,1254.78,5
2025-05-01,Payne-Garcia,Accesorio,1335.6,1
2024-12-05,"Curtis, Mcdaniel and Martin",Portátil,1087.81,4
2024-07-09,Phillips LLC,Portátil,82.62,3
2024-09-16,Jones and Sons,Tablet,83.43,4
2025-05-03,Dennis PLC,Móvil,258.68,1
2025-05-23,Morgan PLC,Móvil,519.89,5
2025-05-05,"Johnson, Dunlap and Martin",Tablet,1639.67,3
2025-05-04,Brown LLC,Accesorio,204.09,4
2024-08-27,Ortiz PLC,Accesorio,1151.75,2
2025-03-04,"Fernandez, Guerrero and Evans",Tablet,1383.88,1
2024-07-18,Armstrong-Larsen,Portátil,232.33,4
2024-08-08,Smith-Miller,Accesorio,1127.77,1
2025-04-10,"Greene, Gonzalez and Johnson",Portátil,1420.55,1
2024-08-14,Rowland-Wells,Accesorio,1698.39,3
2024-07-25,Ruiz-Jacobson,Portátil,1794.84,1
2024-09-17,"Stephens, Lopez and Mcclure",Móvil,462.26,5
2024-10-26,Williams-Gonzales,Accesorio,578.64,1
2024-09-17,Elliott-Hernandez,Tablet,1803.66,5
2025-02-22,Miller LLC,Portátil,399.74,3
2025-04-04,Arellano-Lawrence,Portátil,1924.86,5
2025-01-01,Cardenas-Barnes,Móvil,1516.9,4
2024-12-25,Armstrong-Young,Portátil,633.59,5
2024-09-30,Orr-Klein,Móvil,1155.06,4
2024-12-13,"Mcbride, Byrd and Oliver",Tablet,798.5,2
2024-07-27,Thompson-Joyce,Portátil,1026.55,3
2025-06-03,Martinez Group,Portátil,240.49,2
2024-07-11,"Graham, Osborn and Burton",Portátil,714.16,5
2025-04-14,Flores-Acosta,Accesorio,1939.4,3
2025-04-04,Hughes Group,Portátil,1286.54,4
2025-01-01,Stone-Stark,Accesorio,494.87,5
2024-06-17,"Dean, Mills and Barnes",Accesorio,892.1,5
2024-11-11,Knight PLC,Accesorio,217.1,5
2025-03-17,Buckley PLC,Tablet,1606.21,1
2025-03-25,Dillon-Beard,Portátil,572.55,4
2025-04-30,Reyes-Washington,Móvil,1492.33,3
2025-01-21,Jackson Group,Tablet,257.77,1
2024-08-04,"Becker, Morales and Foster",Tablet,917.23,3
2025-04-30,"Young, Reese and Mccall",Portátil,308.39,2
2025-05-07,Morgan LLC,Accesorio,925.25,5
2024-10-04,Garrison-Cohen,Accesorio,251.42,1
2025-06-03,Taylor Ltd,Tablet,1130.73,5
2024-11-22,Adams-Butler,Tablet,1734.25,1
2025-02-04,Alexander Group,Tablet,856.93,1
2025-03-11,"Camacho, Nicholson and Robertson",Móvil,1165.32,2
2024-08-10,Mckinney-Powell,Accesorio,380.53,3
2025-03-25,"Suarez, Johnson and Lee",Tablet,573.39,2
2025-04-13,Wright Group,Portátil,376.05,3
2024-07-01,Bush-Hill,Accesorio,634.52,1
2025-04-10,"Sanders, Leblanc and Maldonado",Tablet,540.81,2
2024-09-09,Wheeler-Thompson,Accesorio,1207.92,2
2025-04-27,"Arnold, Cooper and Monroe",Accesorio,258.6,3
2024-09-15,"Davis, Johnson and Williams",Portátil,1900.21,3
2025-04-21,Vincent Ltd,Accesorio,1617.95,3
2024-09-03,Adams Group,Accesorio,702.74,5
2024-12-17,"Smith, Buck and Holland",Móvil,635.85,5
2025-01-19,Walker PLC,Móvil,984.07,2
2025-04-03,Marquez-Fletcher,Accesorio,1939.01,3
2024-09-21,York-Stevens,Accesorio,1937.14,2
2024-08-31,Byrd-Holloway,Tablet,783.31,4
2024-11-05,Smith Ltd,Tablet,272.08,5
2025-06-01,Hoffman-Wheeler,Móvil,1204.84,5
2024-09-24,"Rodriguez, Brown and Mcneil",Móvil,1379.34,5
2025-02-02,Green-Dawson,Portátil,1908.36,4
2025-05-05,Lopez-Holmes,Móvil,904.99,3
2024-09-08,Trujillo PLC,Portátil,1646.98,4
2024-11-07,Becker-Griffith,Accesorio,321.4,3
2025-02-07,Green-Barnes,Móvil,542.73,2
2024-11-02,Aguilar PLC,Accesorio,1588.7,1
2025-04-07,Barber-Walker,Accesorio,1981.87,4
2024-12-25,Knox-Powers,Accesorio,1092.02,4
2024-12-15,Pittman PLC,Portátil,1591.91,3
2024-08-18,Ruiz Ltd,Portátil,263.27,2
2024-09-15,"Hines, White and Frazier",Tablet,374.36,5
2024-10-13,Walker and Sons,Portátil,1148.28,4
2025-03-12,Fisher-Eaton,Tablet,1933.15,4
2024-10-27,"Carter, York and Ruiz",Portátil,70.57,3
2025-04-26,"Carpenter, Oliver and Kennedy",Móvil,1045.82,5
2024-08-23,Dillon Group,Móvil,919.27,4
2024-12-23,Brown-Dickerson,Accesorio,1556.07,5
2024-08-02,Cooper PLC,Móvil,722.69,1
2025-05-05,Thomas-Huffman,Accesorio,253.87,4
2024-08-18,Freeman Ltd,Portátil,276.34,2
2025-06-09,Walters-Smith,Tablet,658.19,4
2024-09-21,Johnston and Sons,Móvil,1066.17,3
2024-12-09,Anderson Group,Accesorio,240.36,4
2025-01-30,Patterson-Woods,Tablet,180.99,1
2024-06-14,"Gonzalez, Watson and Smith",Portátil,94.04,3
2024-10-08,"Lee, Rhodes and Sims",Portátil,1370.42,2
2024-09-12,"Wiley, Collins and Garcia",Móvil,1056.19,5
2024-12-14,Jackson-Colon,Móvil,695.43,4
2024-09-30,Bryant-Meyer,Accesorio,502.12,4
2024-12-21,Barron-Cowan,Móvil,413.45,4
2024-10-16,Howard-Lopez,Accesorio,106.92,5
2025-05-25,Smith-Walker,Móvil,926.67,4
2025-06-08,Gross PLC,Accesorio,58.68,2
2024-12-14,Richardson Ltd,Móvil,592.77,1
2025-03-29,Mcdowell-Scott,Portátil,1609.03,5
2024-12-25,Wheeler Inc,Móvil,763.3,2
2025-02-10,"Huff, Williams and Wilson",Accesorio,272.21,4
2024-11-22,Kelley Group,Tablet,1214.09,5
2025-02-24,Neal Ltd,Accesorio,1194.66,3
2024-06-16,Stanley-Bates,Tablet,1698.76,5
2024-09-19,"Haynes, Barnes and Roach",Móvil,1636.79,3
2024-12-17,"Wilson, Wilson and Rodriguez",Portátil,1360.61,3
2024-08-24,Strickland PLC,Portátil,515.22,1
2025-06-04,Warner-Phillips,Móvil,777.95,2
2024-06-27,Lozano-Watts,Accesorio,865.57,2
2024-12-05,Smith Ltd,Accesorio,874.93,4
2024-07-15,Conley Ltd,Móvil,1132.08,4
2024-12-10,Chan Inc,Tablet,323.58,3
2025-03-04,Conway Ltd,Accesorio,1257.85,3
2024-09-05,Baker-Williams,Portátil,994.99,2
2025-04-06,Phelps LLC,Accesorio,1929.47,5
2025-04-02,Simmons-Wilson,Accesorio,847.81,4
2025-04-20,Smith and Sons,Accesorio,1434.78,4
2025-02-10,Murphy Group,Accesorio,376.14,5
2025-05-28,Johns-Davis,Portátil,1601.97,2
2025-04-07,Wilson Group,Tablet,113.76,2
2025-05-31,Houston-Vaughn,Tablet,378.01,4
2024-12-05,Banks-Robles,Accesorio,1121.97,1
2024-07-24,"Barber, Jarvis and Richard",Portátil,572.38,5
2024-07-20,"Webb, Carroll and Kim",Tablet,1106.98,1
2025-01-22,Carr-Huffman,Accesorio,1115.39,4
2025-05-01,"Mcpherson, Anderson and Knapp",Portátil,1485.18,2
2024-07-24,Alexander-Brown,Tablet,1755.88,1
2025-02-07,Bush Ltd,Accesorio,562.49,1
2024-12-22,"Ray, Cunningham and Levine",Accesorio,1737.32,1
2025-02-13,Stone-Watts,Móvil,459.26,5
2025-01-25,Stanley-Wright,Tablet,1729.04,5
2024-10-17,"Davidson, Hernandez and Serrano",Accesorio,373.66,2
2025-05-05,"Brown, Schneider and Moore",Móvil,1636.38,1
2025-04-19,Booth-Jones,Tablet,1087.95,5
2024-12-09,Rivera LLC,Móvil,681.12,3
2024-07-01,Pierce Group,Tablet,1166.83,5
2024-11-07,Miller Group,Portátil,314.4,4
2025-04-02,Miller-Jimenez,Portátil,1985.35,2
2024-10-06,Mcgee-Smith,Móvil,536.87,3
2024-11-07,Hawkins Inc,Móvil,1534.87,4
2025-04-11,"Richmond, Walsh and Wu",Accesorio,327.23,3
2025-01-04,"Powers, Clements and Cox",Accesorio,781.59,1
2024-07-02,Richard LLC,Portátil,835.56,3
2025-01-04,"Greene, Moran and Cox",Tablet,936.66,4
2024-11-25,Malone and Sons,Tablet,1184.81,1
2024-06-13,Gallegos-Brandt,Accesorio,1287.94,3
2024-09-27,"Brooks, Rodriguez and Prince",Portátil,1601.57,4
2024-12-10,"Newton, Ortiz and King",Móvil,1937.85,2
2024-08-23,Conrad Group,Accesorio,573.65,3
2024-08-30,Love Inc,Tablet,1117.26,2
2025-03-17,House Ltd,Accesorio,1587.19,1
2025-01-14,Ellis-Lawrence,Portátil,244.17,4
2024-12-14,Smith-Fitzgerald,Portátil,292.26,2
2025-01-01,Roberson-Webb,Accesorio,940.21,4
2024-12-16,Holt and Sons,Móvil,1991.6,2
2025-03-07,Garcia Ltd,Tablet,360.01,3
2025-01-18,Gordon-Cruz,Portátil,1326.45,3
2025-06-06,"Farmer, Hill and Stuart",Portátil,775.1,2
2025-06-03,Ballard-Taylor,Portátil,822.87,3
2025-01-19,"Hunt, Cameron and Kelley",Móvil,887.0,1
2024-10-05,"Walls, Chen and Harris",Portátil,52.12,4
2025-01-27,Parks-Morse,Portátil,308.76,2
2024-07-31,"Santos, Mullen and Gordon",Accesorio,68.11,3
2025-02-22,Page-Hodges,Portátil,1976.9,4
2025-01-04,"Duncan, Contreras and Butler",Móvil,981.52,2
2025-03-13,"Mitchell, Boone and Stokes",Accesorio,224.2,1
2024-12-21,James Inc,Portátil,661.04,3
2025-02-13,Adams and Sons,Móvil,796.31,2
2025-06-07,"King, Franco and Vaughn",Móvil,183.4,5
2024-09-29,"Johnson, Cervantes and Garcia",Portátil,1240.12,2
2025-04-26,"Hoffman, Walker and Holland",Accesorio,734.82,2
2024-11-02,"Mueller, Lindsey and Roberts",Móvil,1843.79,5
2025-02-11,Hughes-Frye,Accesorio,1726.93,1
2025-06-05,Church-Brown,Portátil,323.03,1
2025-03-12,Oliver Group,Accesorio,735.49,4
2025-04-12,"Bush, Holland and Fischer",Tablet,1592.6,2
2024-12-30,"Gonzalez, Hardy and Lee",Tablet,1307.01,2
2024-11-24,"Jones, Rivers and Moss",Tablet,1568.99,1
2024-07-26,Patterson PLC,Tablet,450.62,5
2024-09-17,Silva LLC,Móvil,1508.3,3
2024-06-15,Mckinney-Moore,Portátil,1578.41,2
2024-08-08,Carlson-Ayala,Accesorio,802.48,2
